tc,area,pop,pden,wden,urb,paper,glass,metal,plastic,msw_so,msw_un,msw,sor,geo,roads,s_wteregio,s_landfill
316.2799988,100.4000015,12001,119.531868,95657.57031,2,7.810999977,7.603034979,0.627914144,2.44165464,2718490,6885530,9604020,28.31,1,609,4.046452045,45.41190338
100.3499985,17.42000008,7328,420.6658936,223796.5625,3,10.27077857,8.401743629,2.371787769,4.14796734,3134476,764060,3898536,80.4,3,30,38.50149155,4.551429749
137.4400024,10.34000015,3836,370.9864502,122188.3906,3,17.35832988,14.08153057,0.258028158,1.698553459,905648,357780,1263428,71.68,1,40,0,37.24168015
117.5699997,5.099999905,1501,294.3137207,166490.7813,2,11.10348215,10.51733418,1.857725152,6.97912974,653173,195930,849103,76.93,3,19,38.50149155,4.551429749
107.9700012,7.039999962,3319,471.4488525,207721.4531,2,9.543484192,7.377805313,2.186877504,4.087915485,1009179,453180,1462359,69.01,3,14,38.50149155,4.551429749
190.7700043,8.050000191,8124,1009.192505,818037.625,1,11.11836643,7.276692913,1.039542745,4.392438623,3541623,3043580,6585203,53.78,3,58,38.50149155,4.551429749
283.6099854,20.21999931,3403,168.2987213,158233.2969,2,10.27752348,11.2853757,2.022674331,6.463931449,2531157,668320,3199477,79.11,3,33,38.50149155,4.551429749
124.9800034,23.68000031,12643,533.9104614,199454.3906,2,9.740465967,7.129457896,0.860878918,4.543645248,1506190,3216890,4723080,31.89,1,119,4.046452045,45.41190338
73.05000305,21.76000023,8693,399.4944763,144841.7188,2,15.08682779,11.43552991,6.438664668,4.906312544,2374026,777730,3151756,75.32,3,197,9.898176193,11.29678535
269.1199951,18.42000008,4897,265.8523254,171779.0469,3,8.803098443,9.421712487,4.420906588,2.29440896,1619650,1544520,3164170,51.19,1,48,5.633979797,56.75167847
146.6799927,127.9899979,32381,252.9963379,117997.5,2,10.31735143,7.00111902,0.401986426,3.650130773,10287940,4814560,15102500,68.12,1,374,4.046452045,45.41190338
472.0499878,3.690000057,1126,305.1490479,215225.7344,2,9.865988066,15.77973842,1.718369696,6.834570873,600393,193790,794183,75.6,3,11,0,16.86346436
126.4300003,5.909999847,5491,929.1032104,369172.5938,2,11.69941471,8.194893231,0.75290699,5.802155091,1709270,472540,2181810,78.34,1,1,4.046452045,45.41190338
104.5500031,30.98999977,6066,195.7405701,81707.29688,3,14.72606432,9.471353721,2.198838992,5.685300277,1944275,515275,2459550,79.05,3,76,17.46755028,4.897195816
117.8300018,6.099999905,1711,280.4918213,150080.9844,2,10.25457294,7.375034681,1.640207363,3.193904056,617184,298310,915494,67.42,3,7,38.50149155,4.551429749
246.1100006,2.25,7969,3541.777832,1660258.25,2,8.952288814,7.502715106,1.757852393,5.651597436,2617251,1118330,3735581,70.06,1,23,27.87697983,3.602712631
106.7399979,33.38999939,15882,475.6513977,243014.2969,2,12.80463856,7.778047673,1.929692305,3.628999709,6000987,2113260,8114247,73.96,3,212,38.50149155,4.551429749
147.9799957,13.06999969,4526,346.2892151,189172,2,14.40364687,7.779523215,2.212921611,6.86198219,2212938,259540,2472478,89.5,3,22,38.50149155,4.551429749
73.66000366,9.289999962,3179,342.1959229,122810.6563,2,13.23416112,14.26526697,2.060108107,1.499678765,840691,230040,1070731,78.52,3,35,9.898176193,11.29678535
127.8700027,9.729999542,3107,319.3216858,157181.5156,2,13.31719603,4.98046262,2.229667525,6.910661603,1124656,404720,1529376,73.54,3,40,38.50149155,4.551429749
124.3499985,6.25,4601,736.1599731,408864.4688,2,13.09096843,6.212327371,1.502072276,7.956474967,1996823,558580,2555403,78.14,3,13,38.50149155,4.551429749
122.0599976,74.69000244,10820,144.8654327,61323.35938,3,10.22240746,8.535684359,2.873014133,6.197882121,4087492,492750,4580242,89.24,3,120,33.10504913,15.23353004
152.5500031,77.73000336,4314,55.49980545,20956.27148,3,18.28014815,12.17117238,0.903475961,2.336501669,767551,861380,1628931,47.12,2,30,11.05105972,11.28596973
106.0999985,27.60000038,2389,86.55796814,34042.17188,3,12.67928529,9.443209829,3.209999532,6.125926494,733030,158034,891064,82.26,3,22,17.46755028,4.897195816
180.6399994,44.45000076,2085,46.90663528,17306.97461,3,9.001878343,11.00176135,0.924352817,6.846008358,634535,134760,769295,82.48,2,122,12.07579041,31.49303818
168.1799927,58.83000183,13893,236.155014,187189.4375,2,13.20871875,7.088946915,6.054072903,5.645223025,8464677,2547178,11011855,76.87,3,123,33.10504913,15.23353004
89.40000153,8.420000076,9094,1080.047485,595305.9375,2,10.44392033,4.588331196,1.346679765,7.384434359,4289516,722960,5012476,85.58,3,35,38.50149155,4.551429749
95.19999695,39.88999939,4187,104.9636536,30626.39844,3,13.76539163,12.77864134,2.770431379,7.393874208,988629,183208,1171837,84.37,3,124,17.46755028,4.897195816
96.58999634,13.43999958,6370,473.9583435,215308.3438,2,15.02413482,7.71574818,1.964479235,8.530816824,2321518,572226,2893744,80.23,3,46,38.50149155,4.551429749
135.9900055,11.72000027,2272,193.8566437,101020.3906,2,14.26147358,11.48739103,3.514479809,7.09103947,976449,170290,1146739,85.15,3,31,38.50149155,4.551429749
117.6699982,57.18999863,98287,1718.604736,1025478.125,1,13.58587396,7.335794245,1.264802695,4.756544451,37455840,19917145,57372985,65.28,3,345.2000122,17.46755028,4.897195816
116.4100037,12.01000023,26503,2206.744385,1077122.25,1,11.62865124,8.379561353,0.943087163,5.48698934,7997468,4938770,12936238,61.82,3,52,38.50149155,4.551429749
142.4199982,63.08000183,7537,119.4831924,69964.32813,3,11.89790069,7.872704408,1.341792516,5.59008463,3776650,636700,4413350,85.57,3,169,33.10504913,15.23353004
103.5100021,10.17000008,3894,382.8908386,148785.1563,2,8.201461195,11.95959409,2.592084698,4.104695849,1066775,446370,1513145,70.5,3,28,38.50149155,4.551429749
124.6699982,51.22000122,7631,148.9847717,78685.78125,2,11.35485174,9.75414648,0.401733276,5.237271003,2781056,1249230,4030286,69,3,141,33.10504913,15.23353004
136.1699982,9.409999847,4050,430.393219,207285.9688,2,10.33723119,8.537543814,1.927086618,5.769109502,1485031,465530,1950561,76.13,3,31,38.50149155,4.551429749
373.25,11.89999962,1266,106.3865585,94218.32031,3,25.3783899,7.081264861,1.881737213,7.567887206,836198,285000,1121198,74.58,3,38,0,16.86346436
95.41000366,18.04999924,5656,313.3518066,154693.6406,2,9.092406759,9.139322833,2.19538575,5.782495649,1927160,865060,2792220,69.02,3,47,38.50149155,4.551429749
136.4199982,17.48999977,33519,1916.466553,1171943,1,14.5917876,7.971983409,0.677943511,6.691130722,13694423,6802860,20497283,66.81,3,271,38.50149155,4.551429749
164.0200043,26.22999954,16945,646.0160522,590550.3125,2,12.66087821,6.706513966,0.792588366,8.011570462,11347284,4142850,15490134,73.25,3,111,33.10504913,15.23353004
157.9199982,67.31999969,14194,210.8437347,80870.61719,2,6.938913084,5.66756242,0.201425,3.720521435,2712970,2731240,5444210,49.83,1,156,4.046452045,45.41190338
102.5699997,5.360000134,33669,6281.529785,2522808.5,1,12.33300306,10.60836455,0.718962978,7.234075029,8787264,4734990,13522254,64.98,3,55,38.50149155,4.551429749
99.83999634,12.93999958,4066,314.2194824,123166.3906,2,15.61200999,9.794431202,2.466411465,9.650684257,1462633,131140,1593773,91.77,3,80,38.50149155,4.551429749
132.8500061,194.3200073,7664,39.44009781,21234.92188,3,7.604262342,4.662354563,0.821036407,3.001887858,1905080,2221290,4126370,46.17,3,306,33.10504913,15.23353004
62.54999924,10.77000046,20018,1858.681396,1015593.375,2,5.394982474,3.926333119,0.875301851,5.934389297,6691021,4246920,10937941,61.17,3,57,38.50149155,4.551429749
114.3000031,51.75999832,4274,82.57341766,54278.92188,3,1.875082088,7.209882836,1.824538873,5.172848897,2409659,317600,2727259,88.35,3,94,17.46755028,4.897195816
108.5100021,42.02000046,22052,524.7977295,323515.9375,2,11.00254227,7.333998326,2.093328449,5.109223533,10912500,2681640,13594140,80.27,3,182,38.50149155,4.551429749
148.6799927,81.36000061,60109,738.8028564,372022.3438,2,11.23299006,6.968545188,1.380370743,6.479562497,18456728,11811010,30267738,60.98,3,439,38.50149155,4.551429749
88.81999969,30.53000069,14641,479.5610657,202076.25,2,11.85530882,9.142235826,4.217257854,4.587229722,4879215,1290173,6169388,79.09,3,118,9.898176193,11.29678535
116.1900024,19.12999916,4767,249.1897583,134237.5313,3,9.442110559,5.928354136,2.518064895,5.928432019,2243164,324800,2567964,87.35,3,84,38.50149155,4.551429749
116,9.850000381,5699,578.5786743,256920.1875,2,10.41995302,6.059279304,2.051754006,6.621779897,2040344,490320,2530664,80.62,3,19,38.50149155,4.551429749
141.5800018,26.26000023,8933,340.1751709,174217.9375,2,10.75243669,9.483573966,1.11388879,3.462760245,3071898,1503065,4574963,67.15,3,47,38.50149155,4.551429749
80.08999634,34.18999863,25589,748.4352417,322033.6563,2,12.88408249,15.14512281,2.018831407,1.556329374,8474670,2177040,10651710,79.56,3,56,9.898176193,11.29678535
122.4499969,9.819999695,18203,1853.666016,847147.1875,2,12.38118593,8.822855192,2.45141685,7.998307486,7087856,1231129,8318985,85.2,3,41,38.50149155,4.551429749
136.3000031,47.25,6743,142.7089996,61992.23438,3,11.24564846,7.784556044,0.979197599,7.410315612,1984503,806180,2790683,71.11,2,108,0,42.47533035
115.8899994,11.77000046,1648,140.016983,51530.58594,3,11.52156171,10.25695984,1.580010387,5.604807795,458696,133425,592121,77.47,3,33,17.46755028,4.897195816
125.1999969,44.34000015,8990,202.7514648,135402.5938,2,16.95751539,6.074369174,0.81990409,7.048276986,5245501,758250,6003751,87.37,3,74,33.10504913,15.23353004
153.8300018,54.13999939,8600,158.8474274,85701.24219,3,11.43003083,4.530519746,0.818148804,3.913626797,2877021,1762844,4639865,62.01,2,41,12.07579041,31.49303818
148.5599976,9.390000343,9265,986.6879272,654253.875,2,14.86019894,6.248644897,1.316460279,7.272956342,4564584,1578860,6143444,74.3,3,49,38.50149155,4.551429749
131.5200043,20.34000015,2688,132.1533966,69260.76563,3,7.663242388,5.356823428,0.379623557,1.972580219,565362,843402,1408764,40.13,3,21,38.50149155,4.551429749
151.6499939,113.5800018,12711,111.9123077,48733.57813,2,8.059387624,8.870926947,0.421487364,5.598555417,3763290,1771870,5535160,67.99,1,246,0,76.68603516
110.8300018,3.940000057,23398,5938.578613,2529301.5,1,10.46444676,8.856892334,1.652559925,4.562695024,6667728,3297720,9965448,66.91,3,50,38.50149155,4.551429749
95.80999756,31.73999977,6940,218.6515503,122989.1328,2,4.618468494,3.828904814,0.391400411,1.709081827,1242310,2661365,3903675,31.82,3,35,38.50149155,4.551429749
88.12000275,19.37999916,18784,969.2467041,494999,2,8.481634678,11.45638314,0.996655923,3.370763092,6981810,2611270,9593080,72.78,3,40,38.50149155,4.551429749
513.5700073,2.670000076,2087,781.6478882,545724.3125,2,8.980264693,14.64500331,1.014629218,6.45673139,1046094,410990,1457084,71.79,1,5,27.87697983,3.602712631
107.5,36.06999969,7014,194.4552307,74404.32813,2,10.64501201,6.942637281,0.202961214,1.187175922,1199064,1484700,2683764,44.68,1,280,5.633979797,56.75167847
157.8699951,47.77999878,30994,648.6814575,266140.8438,2,14.16035235,11.37390869,0.894527606,6.749967699,9088939,3627270,12716209,71.48,3,124,38.50149155,4.551429749
97.26000214,6.139999866,6593,1073.778564,503656.0313,2,13.16012428,8.487774087,1.371405437,8.313478513,2616928,475520,3092448,84.62,3,68,38.50149155,4.551429749
88.13999939,40.83000183,14615,357.9475708,214795.9688,2,10.91047785,9.060195299,2.900804094,9.834734302,7276718,1002410,8279128,87.89,3,140,9.898176193,11.29678535
109.6299973,8.350000381,2437,291.8562622,80819.39844,2,10.63952747,10.35501643,0.257838131,10.47208087,499272,175570,674842,73.98,3,22,0,16.86346436
103.6200027,12.14000034,7983,657.5782471,275959.5625,2,10.58720075,9.896276255,1.603868962,4.978703932,2644749,705400,3350149,78.94,3,56,38.50149155,4.551429749
145.3699951,28.15999985,9965,353.8707275,267180.625,2,10.98236717,5.970781277,1.450170299,4.277210231,6706566,813620,7520186,89.18,3,90,33.10504913,15.23353004
112.9100037,8.550000191,9053,1058.830444,494210.9688,2,11.81314702,8.248980477,1.947412664,5.084221906,3301854,923650,4225504,78.14,3,37,38.50149155,4.551429749
104.8499985,23.78000069,2247,94.49116516,34319.84766,3,13.18668931,7.856629981,2.999536836,6.148927984,599724,162511,762235,78.68,3,9,17.46755028,4.897195816
144.2299957,9.119999886,5632,617.5438843,226398.0313,2,11.02675869,8.385228236,0.699503572,4.667925899,741110,1323640,2064750,35.89,1,70,4.046452045,45.41190338
281.480011,20.77000046,5334,256.8127136,142292.625,2,7.806915976,9.611736817,0.712927917,0.987000824,771358,2184060,2955418,26.1,1,102,4.046452045,45.41190338
230.0299988,19.84000015,14020,706.6531982,367568.25,2,8.950773625,9.766976014,3.07435502,4.766203994,5374314,1918240,7292554,73.7,1,53,27.87697983,3.602712631
180.5500031,38.40000153,39885,1038.671875,774833.0625,1,13.84454737,6.354785881,1.256564292,8.251259487,19438131,10315460,29753591,65.33,3,203,33.10504913,15.23353004
95.55000305,4.590000153,2582,562.5272217,229418.9531,2,14.20183413,10.85967866,2.116647816,9.52581733,865463,187570,1053033,82.19,3,14,38.50149155,4.551429749
126.1500015,40.54000092,6164,152.0473633,67922.25,2,10.75404711,8.238038792,1.091674511,6.18179758,1989638,763930,2753568,72.26,3,34,38.50149155,4.551429749
107.2200012,13.09000015,35066,2678.838867,1308627.375,1,12.33093556,8.727302086,1.229029909,5.321602834,11871933,5258000,17129933,69.31,3,65,38.50149155,4.551429749
190.7899933,97.90000153,23124,236.2001953,146672.4219,2,13.90702705,4.593003942,0.685837611,3.767416498,8462644,5896586,14359230,58.94,2,140,12.07579041,31.49303818
225.0700073,181.6799927,1242123,6836.872559,3894249.75,1,12.21570221,11.12859803,0.911535523,3.6047999,433403850,274103410,707507260,61.26,3,1703,38.50149155,4.551429749
155.4799957,11.61999989,635,54.64715958,34653.87109,3,9.408758363,3.556191299,0.463894228,4.355092655,169966,232712,402678,42.21,2,3,12.07579041,31.49303818
149.4400024,17,5226,307.4117737,113824.4141,3,10.49438893,9.747159583,0.947589554,7.975907164,1607155,327860,1935015,83.06,1,82,0,37.24168015
100.0400009,15.67000008,5336,340.5232849,146908.7344,2,13.17124662,10.68143315,2.378174331,10.04013796,2086800,215260,2302060,90.65,3,50,38.50149155,4.551429749
124.3399963,49.31000137,10364,210.180481,101080.8359,3,15.75995888,7.93616591,1.441908747,7.560726731,4225462,672489,4897951,86.27,2,136,12.07579041,31.49303818
114.2699966,14.97999954,4621,308.4779663,138612.2813,2,14.32008677,7.964363527,1.786302526,7.030974585,1725241,351171,2076412,83.09,3,30,38.50149155,4.551429749
124.6999969,151.3099976,73899,488.3946838,251795.1875,1,11.98717692,7.992781147,1.249621743,5.747782318,26446339,11652790,38099129,69.41,3,485,24.46764946,23.11911392
199.6000061,13,37235,2864.230713,1369594.625,2,11.95676654,9.776059508,1.303513168,1.855417072,11375930,6428800,17804730,63.89,2,73,11.05105972,11.28596973
149.5299988,4.840000153,633,130.7851257,76697.51563,3,5.737360459,2.477802681,1.643517521,5.643075729,79716,268000,347716,22.93,3,10,38.50149155,4.551429749
87.43000031,13.07999992,2531,193.5015259,70633.03125,3,13.79832879,11.42799931,1.305689051,12.35225354,786130,137750,923880,85.09,3,17,38.50149155,4.551429749
202.9299927,10.85999966,556,51.19705582,16055.80176,3,7.750937683,6.751316197,0.000344104,5.261920329,79746,94620,174366,45.73,3,24,0,16.86346436
298.8299866,14.64999962,2436,166.2798615,198106.5625,2,9.067964597,11.26259837,1.924637378,5.011851105,2236341,665920,2902261,77.06,3,30,38.50149155,4.551429749
138.7200012,11.89000034,2419,203.4482727,94254.32813,2,12.87338804,6.274203968,1.112713307,7.188467043,824254,263940,1088194,75.75,2,25,0,42.47533035
91.55000305,13.63000011,7083,519.6624756,226445.2656,2,10.9010387,6.493514067,2.054950527,6.72536627,2675149,411300,3086449,86.67,3,37,38.50149155,4.551429749
91.44000244,21.95999908,8620,392.5318909,160382.0625,2,12.59373252,15.96126054,1.984162363,1.621214143,2707686,696924,3404610,79.53,3,122,9.898176193,11.29678535
138.2299957,82.02999878,3461,42.19188309,30066.90234,3,12.56923079,4.275969555,1.727992514,6.000110283,1564038,902350,2466388,63.41,3,76,33.10504913,15.23353004
163.5,53.84999847,18418,342.0241394,143357.6719,2,13.69825164,7.260437757,1.485852631,6.033568184,6248630,1471180,7719810,80.94,1,80,4.046452045,45.41190338
107.6900024,5.260000229,34504,6559.695313,2596525,1,6.791908636,5.158693375,0.777025627,4.944689898,7794042,5863680,13657722,57.07,1,15,27.87697983,3.602712631
127.8199997,3.319999933,1884,567.4699097,251550.6094,2,13.80186506,12.44414164,1.813929986,8.318405839,742754,92394,835148,88.94,3,12,38.50149155,4.551429749
150.5500031,32.22000122,28410,881.7504272,631918.5625,2,13.72574608,7.666105643,1.408502655,3.76326299,15174626,5185790,20360416,74.53,3,201,38.50149155,4.551429749
163.75,22.86000061,24344,1064.91687,521021.8125,2,13.88207724,8.39005961,1.654347206,7.717916514,10093309,1817250,11910559,84.74,3,129,33.10504913,15.23353004
94.58000183,9.569999695,2581,269.696991,110589.9688,2,10.69782472,9.95232183,2.279972712,3.51302882,859226,199120,1058346,81.19,3,25,38.50149155,4.551429749
128.9499969,5.230000019,2082,398.0879517,209476.8594,3,15.75197798,7.838702257,1.757177125,4.637063649,885444,210120,1095564,80.82,3,20,38.50149155,4.551429749
178.5500031,8.569999695,10074,1175.495972,429616.125,2,8.157944055,7.222534569,0.987639232,6.284925078,2232130,1449680,3681810,60.63,1,26,27.87697983,3.602712631
172.4100037,11.46000004,3597,313.8743591,178079.5781,2,18.63198209,10.28277257,0.892300636,7.325097315,1626098,414694,2040792,79.68,3,24,38.50149155,4.551429749
144.4499969,39.72999954,9854,248.0241699,104338.7891,2,11.84402877,7.618360681,0.853239028,4.719953297,1446480,2698900,4145380,34.89,1,27,4.046452045,45.41190338
237.4100037,26.80999947,4276,159.4927368,117862.3281,2,10.14386898,12.93653037,1.507679542,6.293417269,2454089,705800,3159889,77.66,3,97,38.50149155,4.551429749
251.2400055,250.8600006,3633,14.48218155,5271.175293,3,10.15913613,10.3460793,2.319093537,5.636351674,908845,411522,1320367,68.83,2,515,12.07579041,31.49303818
128.3399963,14.68000031,4263,290.3950806,154621.3125,3,12.79076376,13.60183378,2.579475831,6.604427359,1974161,295680,2269841,86.97,3,29,38.50149155,4.551429749
121.0999985,4.739999771,16426,3465.401123,1404964.625,1,14.11831943,9.777398772,2.281076208,9.645993142,5599342,1060190,6659532,84.08,3,39,38.50149155,4.551429749
150.6300049,96.44999695,14545,150.8035278,88746.84375,2,8.902858335,5.99274525,1.976042664,4.639030669,6594273,1965360,8559633,77.04,3,145,33.10504913,15.23353004
117.3899994,14,1332,95.14286041,21125.71484,3,13.68373005,6.40012172,0.401338923,2.34818772,151060,144700,295760,51.08,1,20,5.633979797,56.75167847
